hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,total_guests
Resort Hotel,1,21,2016,August,33,12,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,225.67,0,1,Canceled,2016-07-27,Gregory Williams,GWilliams@xfinity.com,840-837-3478,************3948,2.0
Resort Hotel,1,57,2016,August,33,12,1,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,221.0,0,0,Canceled,2016-07-11,Kristen Cooper,Kristen_Cooper@mail.com,179-668-4888,************8612,2.0
Resort Hotel,1,23,2016,August,33,12,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,219.0,0,1,Canceled,2016-07-23,Jessica Zimmerman,Jessica_Zimmerman@mail.com,335-449-7260,************9451,2.0
Resort Hotel,1,19,2016,August,33,12,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,225.67,0,0,Canceled,2016-07-30,Robert Phelps,Robert_P@verizon.com,785-477-3377,************3230,2.0
Resort Hotel,1,138,2016,August,33,12,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,214.0,0,0,Canceled,2016-07-07,Cindy Bennett,CBennett@outlook.com,166-421-6644,************1073,2.0
Resort Hotel,1,92,2016,August,33,12,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0.0,0,Transient,251.5,0,0,Canceled,2016-05-16,Amanda Hoffman,AmandaHoffman86@gmail.com,618-883-5642,************9274,2.0
Resort Hotel,1,41,2016,August,33,12,2,2,2,1.0,0,BB,RUS,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,234.6,0,0,Canceled,2016-08-08,Christopher Higgins,CHiggins@hotmail.com,650-580-1518,************7313,3.0
Resort Hotel,1,51,2016,August,33,12,2,6,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,189.0,0,0,Canceled,2016-07-13,Alexa Sharp,Alexa_Sharp@mail.com,479-024-5481,************3625,2.0
Resort Hotel,1,116,2016,August,33,12,3,7,2,0.0,0,HB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,234.0,0,0,Canceled,2016-04-21,Sonya Ayala,Sonya_Ayala@verizon.com,426-150-6030,************1555,2.0
Resort Hotel,1,343,2016,August,33,12,3,7,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0.0,0,Transient,205.0,0,0,Canceled,2015-11-10,Donna Carroll,Donna.C31@verizon.com,111-132-7244,************2086,2.0
Resort Hotel,1,291,2016,August,33,12,2,6,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,0.0,0,Transient,195.3,0,1,Canceled,2016-05-26,Spencer Chen,Spencer_C@gmail.com,495-555-2772,************6799,2.0
Resort Hotel,1,10,2016,August,33,13,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0.0,0,Transient,209.0,0,0,Canceled,2016-08-10,James Morales,JMorales44@zoho.com,813-533-3588,************1346,2.0
Resort Hotel,1,69,2016,August,33,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient-Party,209.0,0,2,Canceled,2016-08-01,Sonya Freeman,Sonya.F@yahoo.com,111-736-1111,************9442,2.0
Resort Hotel,1,53,2016,August,33,13,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,189.0,0,1,Canceled,2016-07-19,Omar Duncan,Omar_D@att.com,710-864-5632,************3376,2.0
Resort Hotel,1,69,2016,August,33,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient-Party,209.0,0,2,Canceled,2016-07-29,Jaime Valdez,Jaime_V59@zoho.com,161-746-0151,************5308,2.0
Resort Hotel,1,113,2016,August,33,13,1,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,241.0,0,0,Canceled,2016-06-05,Kathleen Robinson,Robinson_Kathleen@zoho.com,996-336-0280,************4477,2.0
Resort Hotel,1,91,2016,August,33,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,189.0,0,0,Canceled,2016-06-14,Andrea Fitzgerald,AndreaFitzgerald30@gmail.com,340-171-4351,************2218,2.0
Resort Hotel,1,113,2016,August,33,13,1,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,241.0,0,0,Canceled,2016-06-05,Jonathan Wagner,Wagner.Jonathan@aol.com,503-178-0593,************8651,2.0
Resort Hotel,1,8,2016,August,33,13,1,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,254.0,0,2,Canceled,2016-08-05,Rebecca Dudley,Rebecca.Dudley82@aol.com,424-216-6558,************1420,1.0
Resort Hotel,1,140,2016,August,33,13,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,191.0,0,0,Canceled,2016-04-04,Charles Thomas,Charles_Thomas@gmail.com,858-527-3537,************8476,2.0
Resort Hotel,1,121,2016,August,33,13,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,197.67,0,0,Canceled,2016-04-18,Rick Acosta,Acosta_Rick@att.com,352-139-1279,************2799,2.0
Resort Hotel,1,131,2016,August,33,13,2,2,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,195.6,0,0,Canceled,2016-08-05,Jasmine Lynn,Jasmine.L78@aol.com,503-029-0421,************7628,3.0
Resort Hotel,1,345,2016,August,33,13,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,113.4,0,0,Canceled,2016-01-18,Dr. Martin Novak MD,Dr..M@verizon.com,232-064-2912,************8987,2.0
Resort Hotel,1,107,2016,August,33,13,2,2,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,227.92,0,0,Canceled,2016-04-28,Wendy King,Wendy_K@mail.com,787-432-1897,************7292,3.0
Resort Hotel,1,360,2016,August,33,13,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,113.4,0,2,Canceled,2015-08-31,David Williams,David_W@zoho.com,959-753-9518,************3147,2.0
Resort Hotel,1,348,2016,August,33,13,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,113.4,0,2,Canceled,2015-09-03,Jeffrey Hayes,Jeffrey.Hayes87@outlook.com,377-989-8576,************2860,2.0
Resort Hotel,1,166,2016,August,33,13,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,170.0,0,2,Canceled,2016-07-27,Joshua Nelson,Nelson_Joshua@yahoo.com,683-365-4406,************8033,2.0
Resort Hotel,1,61,2016,August,33,13,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,140.0,0,0,Canceled,2016-07-18,Kristin Bates,Bates.Kristin@verizon.com,746-481-0780,************2202,2.0
Resort Hotel,1,61,2016,August,33,13,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,140.0,0,0,Canceled,2016-07-18,Nicole Morton,Nicole_Morton@mail.com,777-859-0026,************5921,2.0
Resort Hotel,1,166,2016,August,33,13,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,170.0,0,2,Canceled,2016-07-27,Tara Kramer,TKramer@att.com,521-576-1106,************4221,2.0
Resort Hotel,1,10,2016,August,33,13,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,247.67,0,0,Canceled,2016-08-08,Laura Brooks,LauraBrooks@hotmail.com,327-690-3307,************6875,2.0
Resort Hotel,1,162,2016,August,33,13,2,5,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,235.57,0,0,Canceled,2016-03-13,Tara King,Tara.King@zoho.com,284-549-6479,************6687,2.0
Resort Hotel,1,110,2016,August,33,13,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,201.86,0,0,Canceled,2016-04-25,Veronica Foley,Veronica_F@aol.com,774-417-8021,************3730,2.0
Resort Hotel,1,82,2016,August,33,13,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,201.86,0,0,Canceled,2016-05-27,Samantha Hall,Samantha_H@aol.com,662-339-4688,************5272,2.0
Resort Hotel,1,162,2016,August,33,13,2,5,2,2.0,0,BB,IRL,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,0.0,0,Transient,189.0,0,1,Canceled,2016-03-08,Ashley James,Ashley_James@att.com,921-218-6660,************6155,4.0
Resort Hotel,1,82,2016,August,33,13,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,201.86,0,0,Canceled,2016-05-27,Ryan Crawford,Ryan_Crawford@zoho.com,577-987-9896,************8583,2.0
Resort Hotel,1,169,2016,August,33,13,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0.0,0,Transient,154.64,0,0,Canceled,2016-03-02,Kevin Anderson,Anderson_Kevin@aol.com,471-779-6267,************1869,2.0
Resort Hotel,1,141,2016,August,33,13,2,6,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,179.0,0,0,Canceled,2016-06-21,Antonio Macdonald,Antonio.Macdonald38@hotmail.com,763-828-3367,************7232,2.0
Resort Hotel,1,169,2016,August,33,13,2,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,314.0,0.0,0,Transient,141.6,0,0,Canceled,2016-02-26,Felicia Hampton,FeliciaHampton@yahoo.com,438-032-7816,************8268,2.0
Resort Hotel,1,12,2016,August,34,14,1,0,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,102.0,0,Transient,197.1,0,0,Canceled,2016-08-05,Daniel Foster,Daniel.Foster@zoho.com,559-076-1520,************6979,2.0
Resort Hotel,1,60,2016,August,34,14,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,189.0,0,0,Canceled,2016-06-24,Albert Ramirez,ARamirez@comcast.net,137-609-7445,************5838,2.0
Resort Hotel,1,3,2016,August,34,14,2,0,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,241.0,0,0,Canceled,2016-08-11,Christopher Smith,Christopher_Smith@yandex.com,532-099-0070,************6392,2.0
Resort Hotel,1,49,2016,August,34,14,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,0.0,0,Transient,230.0,0,0,Canceled,2016-06-26,Nathan Knight,Knight.Nathan@aol.com,970-328-0794,************9679,2.0
Resort Hotel,1,123,2016,August,34,14,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,216.0,0,2,Canceled,2016-07-20,Brianna Wilson,Brianna.W@protonmail.com,543-104-9883,************6819,2.0
Resort Hotel,1,63,2016,August,34,14,2,3,1,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,241.0,0.0,0,Transient,248.16,0,0,Canceled,2016-06-13,Steven Lewis,SLewis@gmail.com,453-135-0229,************5149,2.0
Resort Hotel,1,54,2016,August,34,14,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,189.0,0,0,Canceled,2016-06-22,Karina Bryan,Karina_Bryan@comcast.net,609-348-8688,************1915,2.0
Resort Hotel,1,95,2016,August,34,14,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,0.0,0,Transient,195.86,0,0,Canceled,2016-05-23,Luis Beltran,Luis.B@outlook.com,816-968-4490,************8005,2.0
Resort Hotel,1,95,2016,August,34,14,2,5,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,0.0,0,Transient,214.99,0,1,Canceled,2016-05-23,Steven Turner,Steven_Turner@yahoo.com,119-232-1535,************7965,3.0
Resort Hotel,1,212,2016,August,34,14,4,10,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,140.0,0,2,Canceled,2016-01-21,Phillip Davidson,Phillip.Davidson@yahoo.com,732-867-6392,************1599,2.0
Resort Hotel,1,85,2016,August,34,14,4,10,2,0.0,1,BB,GBR,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,0.0,0,Transient-Party,217.14,0,1,Canceled,2016-06-06,Gerald Walsh,GWalsh@comcast.net,369-207-7754,************1866,3.0
Resort Hotel,1,212,2016,August,34,14,4,10,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,160.0,0,2,Canceled,2016-01-21,Mary Vaughn,Mary.V@hotmail.com,908-628-7046,************2687,2.0
Resort Hotel,1,212,2016,August,34,14,4,10,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,140.0,0,2,Canceled,2016-01-21,Rhonda Espinoza,Rhonda_Espinoza56@aol.com,384-603-4166,************9332,2.0
Resort Hotel,1,212,2016,August,34,14,4,10,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,131.0,0,2,Canceled,2016-01-21,Jeff Lucas,Jeff.Lucas@comcast.net,529-832-7054,************3081,1.0
Resort Hotel,1,212,2016,August,34,14,4,10,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,140.0,0,2,Canceled,2016-01-21,Jeffrey Miller,Jeffrey_Miller@verizon.com,202-102-1024,************9856,2.0
Resort Hotel,0,291,2016,August,34,15,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,126.0,0,2,Check-Out,2016-08-18,Hannah Garcia,Hannah.G@att.com,615-277-2462,************5988,2.0
Resort Hotel,0,291,2016,August,34,15,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,126.0,0,2,Check-Out,2016-08-18,Sara Stout,SaraStout@outlook.com,912-159-2791,************4602,2.0
Resort Hotel,0,291,2016,August,34,15,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,126.0,0,2,Check-Out,2016-08-18,Aimee Barnes,Aimee.B@mail.com,260-269-3500,************7092,2.0
Resort Hotel,0,291,2016,August,34,15,1,2,3,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,0.0,0,Transient,236.67,0,2,Check-Out,2016-08-18,Glen Carter,GlenCarter35@yahoo.com,637-078-3472,************5431,4.0
Resort Hotel,0,291,2016,August,34,15,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,126.0,0,2,Check-Out,2016-08-18,Alejandro Medina,Medina.Alejandro@zoho.com,162-401-6152,************5589,2.0
Resort Hotel,1,135,2016,August,34,15,1,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,236.5,0,0,Canceled,2016-04-17,Lindsey Green,LGreen@verizon.com,914-555-4151,************5938,2.0
Resort Hotel,0,348,2016,August,34,15,1,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,140.16,0,2,Check-Out,2016-08-19,Andrew Wilkinson,Andrew.Wilkinson@zoho.com,884-465-1916,************3363,3.0
Resort Hotel,1,83,2016,August,34,15,1,4,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,0.0,0,Transient,216.5,0,0,Canceled,2016-08-03,Caitlin Price,Caitlin.P@att.com,568-902-3338,************7903,3.0
Resort Hotel,1,175,2016,August,34,15,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,172.0,0,1,Canceled,2016-02-29,Brandy Johnson,Brandy_Johnson58@xfinity.com,208-873-5271,************6601,2.0
Resort Hotel,1,78,2016,August,34,15,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,0.0,0,Transient,219.0,0,0,Canceled,2016-05-30,Peter Davis,Davis.Peter@yahoo.com,128-952-3486,************5798,2.0
Resort Hotel,1,175,2016,August,34,15,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,160.0,0,1,Canceled,2016-02-29,Jonathan Daniels,Jonathan_D45@yahoo.com,981-363-9950,************8087,2.0
Resort Hotel,1,78,2016,August,34,15,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,0.0,0,Transient,219.0,0,0,Canceled,2016-05-30,Christine Lowery,CLowery@yandex.com,160-861-7663,************4164,2.0
Resort Hotel,1,205,2016,August,34,15,1,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,157.25,0,0,Canceled,2016-07-12,Pamela Sexton,Pamela.S@yahoo.com,111-815-9793,************6046,2.0
Resort Hotel,1,78,2016,August,34,15,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,0.0,0,Transient,219.0,0,0,Canceled,2016-05-30,Mario Reyes,Reyes_Mario@yandex.com,655-194-2715,************8428,2.0
Resort Hotel,1,135,2016,August,34,15,1,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,246.0,0,0,Canceled,2016-04-02,Jeff Oneal,Jeff.O@verizon.com,417-654-3838,************1192,2.0
Resort Hotel,1,222,2016,August,34,15,1,5,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,0.0,0,Transient-Party,144.61,0,0,Canceled,2016-01-29,Charles Patrick,Charles.Patrick@hotmail.com,354-019-6007,************2046,3.0
Resort Hotel,1,90,2016,August,34,15,1,5,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,231.0,0,0,Canceled,2016-05-25,Joshua Jarvis,Joshua_J@comcast.net,699-880-4660,************6120,2.0
Resort Hotel,1,54,2016,August,34,15,1,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,221.0,0,0,Canceled,2016-06-22,Christina Soto,Christina.Soto94@xfinity.com,928-604-2840,************6640,2.0
Resort Hotel,1,222,2016,August,34,15,1,5,1,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,0.0,0,Transient-Party,161.55,0,0,Canceled,2016-01-29,Michael Hayes,MichaelHayes60@mail.com,917-240-2299,************8136,2.0
Resort Hotel,1,200,2016,August,34,15,2,5,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient-Party,110.32,0,0,Canceled,2016-02-17,William Peterson,WilliamPeterson24@verizon.com,923-027-0057,************5837,3.0
Resort Hotel,1,240,2016,August,34,15,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,113.05,0,1,Canceled,2015-12-30,Robert Morris,Morris.Robert@gmail.com,565-236-0647,************8462,2.0
Resort Hotel,1,96,2016,August,34,15,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,211.0,0,0,Canceled,2016-08-03,Carrie Davis,CarrieDavis33@hotmail.com,415-538-0135,************2151,2.0
Resort Hotel,1,149,2016,August,34,15,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,209.71,0,0,Canceled,2016-03-25,Jerome Gallagher,Gallagher_Jerome@hotmail.com,222-078-8504,************6323,2.0
Resort Hotel,1,240,2016,August,34,15,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,113.05,0,1,Canceled,2015-12-30,Evan Martinez,Evan_Martinez@aol.com,489-166-3989,************2178,2.0
Resort Hotel,1,166,2016,August,34,15,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0.0,0,Transient,188.14,0,1,Canceled,2016-08-15,Megan Morgan DDS,DDS_Megan@yahoo.com,125-150-6589,************3292,2.0
Resort Hotel,1,201,2016,August,34,15,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,140.0,0,1,Canceled,2016-06-21,Johnny Rodriguez,JRodriguez34@comcast.net,573-592-8225,************6299,2.0
Resort Hotel,1,196,2016,August,34,15,2,5,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0.0,0.0,0,Transient,201.25,0,1,Canceled,2016-02-19,Jason Sharp,Jason.S@yandex.com,211-838-7520,************7955,3.0
Resort Hotel,1,146,2016,August,34,15,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,209.71,0,0,Canceled,2016-03-22,Christopher Pratt,Pratt_Christopher53@hotmail.com,198-746-4276,************7464,2.0
Resort Hotel,1,158,2016,August,34,15,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,170.0,0,0,Canceled,2016-07-12,Gabrielle Hutchinson,GHutchinson@gmail.com,297-700-3586,************3469,2.0
Resort Hotel,1,200,2016,August,34,15,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient-Party,124.2,0,0,Canceled,2016-02-17,Christopher Ryan,Christopher.R69@protonmail.com,160-445-8570,************2940,2.0
Resort Hotel,1,119,2016,August,34,15,3,6,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient-Party,246.0,0,0,Canceled,2016-04-22,Robert Price,RPrice91@gmail.com,317-659-4016,************4468,2.0
Resort Hotel,1,119,2016,August,34,15,3,6,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient-Party,231.0,0,0,Canceled,2016-04-22,Casey Jackson,Casey.J38@hotmail.com,102-055-9372,************6076,2.0
Resort Hotel,1,0,2016,August,34,16,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,221.0,0,1,Canceled,2016-08-16,John Stevens,Stevens.John@att.com,724-471-8698,************9022,2.0
Resort Hotel,1,12,2016,August,34,16,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,209.0,0,1,Canceled,2016-08-06,Mark Rivera,Mark.Rivera@comcast.net,351-483-1885,************2259,2.0
Resort Hotel,1,100,2016,August,34,16,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,195.0,0,0,Canceled,2016-07-31,Pamela Cooper,PCooper@yahoo.com,381-150-8359,************4673,2.0
Resort Hotel,1,10,2016,August,34,16,0,2,2,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,229.0,0,3,Canceled,2016-08-13,Robert Mendoza,RobertMendoza@verizon.com,431-089-9913,************7995,3.0
Resort Hotel,1,142,2016,August,34,16,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,179.0,0,0,Canceled,2016-06-02,Janet Ramirez,Ramirez_Janet@comcast.net,612-319-6349,************1876,2.0
Resort Hotel,1,28,2016,August,34,16,0,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,219.0,0,0,Canceled,2016-08-03,William Robinson,William.R@hotmail.com,166-494-4560,************3475,2.0
Resort Hotel,1,75,2016,August,34,16,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,217.33,0,0,Canceled,2016-06-13,Dustin Patterson,Patterson_Dustin21@verizon.com,174-313-0798,************8313,2.0
Resort Hotel,1,292,2016,August,34,16,0,3,3,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,230.0,0,2,Canceled,2015-12-02,Julie Garcia,Julie_Garcia57@mail.com,846-704-6572,************7319,4.0
Resort Hotel,1,293,2016,August,34,16,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,126.0,0,2,Canceled,2015-12-02,Michael Williams,MichaelWilliams@gmail.com,730-999-4968,************3603,2.0
Resort Hotel,1,79,2016,August,34,16,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,202.33,0,1,Canceled,2016-06-20,Dale Ward,Dale_W23@hotmail.com,386-249-6936,************4217,2.0
Resort Hotel,1,28,2016,August,34,16,0,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,219.0,0,0,Canceled,2016-08-03,William Johnson,William.J@comcast.net,968-325-1940,************8269,2.0
